,neighbors,chemical_shift
74,"[['C', 2.7625610390238857, -0.050004, 6, 2.55, 12], ['C', 2.3719529037124234, 0.0565419, 6, 2.55, 12], ['C', 1.3513990081392064, 0.417478, 6, 2.55, 12], ['F', 2.1801393324070366, -0.165902, 9, 3.98, 19], ['F', 2.173689396323743, -0.165902, 9, 3.98, 19], ['H', 2.444679212298574, 0.0623054, 1, 2.2, 1]]",278.659
75,"[['C', 2.367421236316982, 0.0565419, 6, 2.55, 12], ['C', 1.3553160632394363, 0.417478, 6, 2.55, 12], ['F', 2.170240850725775, -0.165902, 9, 3.98, 19], ['F', 2.173689396323743, -0.165902, 9, 3.98, 19]]",250.786
76,"[['O', 2.835002905295203, -0.494545, 8, 3.44, 16], ['C', 2.9877918481751777, 0.131873, 6, 2.55, 12], ['C', 2.36860664208416, 0.0984504, 6, 2.55, 12], ['C', 1.3494469958481512, 0.420841, 6, 2.55, 12], ['F', 2.1735375998679904, -0.165763, 9, 3.98, 19], ['F', 2.173781964774361, -0.165763, 9, 3.98, 19]]",262.413
77,"[['C', 2.3632831606263744, 0.0984504, 6, 2.55, 12], ['C', 2.697623479300846, -0.0162995, 6, 2.55, 12], ['C', 1.3515212314714324, 0.420841, 6, 2.55, 12], ['F', 2.1735375998679904, -0.165763, 9, 3.98, 19], ['F', 2.1747016741346004, -0.165763, 9, 3.98, 19], ['H', 2.347076109771043, 0.0646892, 1, 2.2, 1]]",277.571
78,"[['O', 2.8303061694595852, -0.494545, 8, 3.44, 16], ['C', 2.9918770132521746, 0.131873, 6, 2.55, 12], ['C', 2.370757959818188, 0.0984504, 6, 2.55, 12], ['C', 1.3491798457101454, 0.420841, 6, 2.55, 12], ['F', 2.173781964774361, -0.165763, 9, 3.98, 19], ['F', 2.1747016741346004, -0.165763, 9, 3.98, 19]]",262.801
79,"[['C', 2.396484233772888, 0.245678, 6, 2.55, 12], ['C', 1.342312860859887, 0.423921, 6, 2.55, 12], ['F', 2.174396142651713, -0.167571, 9, 3.98, 19], ['F', 2.1842889161247974, -0.167571, 9, 3.98, 19], ['C', 2.908936877085307, 0.423921, 6, 2.55, 12], ['F', 2.6392887854322593, -0.167571, 9, 3.98, 19], ['H', 2.692758299217791, 0.0776598, 1, 2.2, 1]]",276.598
80,"[['C', 2.359249695478962, 0.245678, 6, 2.55, 12], ['O', 2.8148427208074542, -0.376203, 8, 3.44, 16], ['C', 1.3426288754342486, 0.423921, 6, 2.55, 12], ['F', 2.174396142651713, -0.167571, 9, 3.98, 19], ['F', 2.1777310377128565, -0.167571, 9, 3.98, 19], ['H', 2.5609588887877845, 0.0776598, 1, 2.2, 1]]",271.376
81,"[['C', 2.371612715912499, 0.245678, 6, 2.55, 12], ['O', 2.7629559501448187, -0.376203, 8, 3.44, 16], ['C', 1.3531543706236995, 0.423921, 6, 2.55, 12], ['F', 2.1842889161247974, -0.167571, 9, 3.98, 19], ['F', 2.1777310377128565, -0.167571, 9, 3.98, 19], ['F', 2.779117270657384, -0.167571, 9, 3.98, 19], ['H', 2.4093362255211237, 0.210447, 1, 2.2, 1]]",284.645
82,"[['C', 2.3747854772720776, 0.245678, 6, 2.55, 12], ['O', 2.8143568170853297, -0.376203, 8, 3.44, 16], ['C', 2.971867506210407, 0.423921, 6, 2.55, 12], ['F', 2.779117270657384, -0.167571, 9, 3.98, 19], ['C', 1.3522461565944328, 0.423921, 6, 2.55, 12], ['F', 2.177427748552588, -0.167571, 9, 3.98, 19], ['F', 2.1851774400221995, -0.167571, 9, 3.98, 19], ['H', 2.4999816219183586, 0.210447, 1, 2.2, 1]]",284.726
83,"[['C', 2.3581147053620772, 0.245678, 6, 2.55, 12], ['O', 2.7789203691626216, -0.376203, 8, 3.44, 16], ['C', 1.3423792295412118, 0.423921, 6, 2.55, 12], ['F', 2.177427748552588, -0.167571, 9, 3.98, 19], ['F', 2.1740108796686335, -0.167571, 9, 3.98, 19], ['H', 2.5902487828134384, 0.0776598, 1, 2.2, 1]]",272.171
84,"[['C', 2.3925860452961354, 0.245678, 6, 2.55, 12], ['C', 2.9458244454912683, 0.423921, 6, 2.55, 12], ['F', 2.6392887854322593, -0.167571, 9, 3.98, 19], ['C', 1.3429307153769037, 0.423921, 6, 2.55, 12], ['F', 2.1851774400221995, -0.167571, 9, 3.98, 19], ['F', 2.1740108796686335, -0.167571, 9, 3.98, 19], ['H', 2.6484616932780796, 0.0776598, 1, 2.2, 1]]",275.508
85,"[['C', 2.3517199681120142, 0.0635367, 6, 2.55, 12], ['C', 1.3368301817980306, 0.155321, 6, 2.55, 12], ['C', 2.37803537631392, 0.0968275, 6, 2.55, 12], ['C', 2.8693125071273977, 0.339697, 6, 2.55, 12], ['O', 2.8535613776125284, -0.245028, 8, 3.44, 16], ['H', 2.580064080601675, 0.0858904, 1, 2.2, 1]]",307.485
86,"[['C', 2.3664497714136803, 0.0761199, 6, 2.55, 12], ['C', 1.3386991955878638, 0.142394, 6, 2.55, 12], ['C', 2.3534055591019984, -0.0110291, 6, 2.55, 12], ['Cl', 2.9442240062935308, -0.0805754, 17, 3.16, 35], ['H', 2.600006163580641, 0.0654702, 1, 2.2, 1]]",292.724
87,"[['C', 2.3273045562316708, -0.0240721, 6, 2.55, 12], ['C', 2.3765202124970397, 0.130345, 6, 2.55, 12], ['C', 1.332589907154081, 0.140229, 6, 2.55, 12], ['C', 2.844996431634509, 0.342467, 6, 2.55, 12], ['O', 2.6363345578821558, -0.244927, 8, 3.44, 16], ['H', 2.5360799399910445, 0.0646786, 1, 2.2, 1]]",284.79
88,"[['C', 2.3499316707157, 0.0770786, 6, 2.55, 12], ['C', 1.3564947183963725, 0.158341, 6, 2.55, 12], ['C', 2.3798646098366567, 0.130345, 6, 2.55, 12], ['C', 2.9179447868466806, 0.342467, 6, 2.55, 12], ['O', 2.6493277069866363, -0.476998, 8, 3.44, 16], ['Cl', 2.9055282567084344, -0.0805505, 17, 3.16, 35], ['H', 1.8322447444168541, 0.29541, 1, 2.2, 1]]",306.661
89,"[['C', 2.3755914144525896, 0.0886867, 6, 2.55, 12], ['C', 1.3520124620897185, 0.161172, 6, 2.55, 12], ['C', 2.3562446038291496, 0.0615279, 6, 2.55, 12], ['N', 2.7166575575411915, -0.355719, 7, 3.04, 14], ['C', 2.7747393008558907, 0.102095, 6, 2.55, 12], ['H', 2.3383442026867955, 0.142402, 1, 2.2, 1]]",321.294
90,"[['C', 2.3571652960193457, 0.0918973, 6, 2.55, 12], ['C', 1.3528853782725925, 0.420124, 6, 2.55, 12], ['F', 2.1757608187465185, -0.165796, 9, 3.98, 19], ['F', 2.1745593373531373, -0.165796, 9, 3.98, 19]]",246.599
91,"[['C', 2.851604438465091, 0.135158, 6, 2.55, 12], ['C', 2.381589433878289, 0.0918973, 6, 2.55, 12], ['C', 1.341449470764362, 0.420124, 6, 2.55, 12], ['F', 2.1757608187465185, -0.165796, 9, 3.98, 19], ['F', 2.1749217404073318, -0.165796, 9, 3.98, 19], ['F', 2.590220127361039, -0.204905, 9, 3.98, 19]]",276.035
92,"[['C', 2.3563071242252196, 0.0918973, 6, 2.55, 12], ['C', 2.7648196386371175, -0.0211243, 6, 2.55, 12], ['C', 1.3541670815364113, 0.420124, 6, 2.55, 12], ['F', 2.1745593373531373, -0.165796, 9, 3.98, 19], ['F', 2.1749217404073318, -0.165796, 9, 3.98, 19], ['H', 2.475374567723456, 0.0645326, 1, 2.2, 1]]",262.792
93,"[['C', 2.3445498304938757, -0.0238614, 6, 2.55, 12], ['C', 1.341773414630382, 0.135158, 6, 2.55, 12], ['C', 2.3799916872456675, 0.0918973, 6, 2.55, 12], ['C', 2.916546409610807, 0.420124, 6, 2.55, 12], ['F', 2.590220127361039, -0.165796, 9, 3.98, 19], ['H', 2.5551149466141343, 0.0646885, 1, 2.2, 1]]",296.274
94,"[['C', 2.3620218412733376, 0.0, 6, 2.55, 12], ['C', 1.350584769057674, 0.0, 6, 2.55, 12], ['C', 2.361386980060355, 0.0, 6, 2.55, 12], ['H', 2.5917596448475457, 0.0, 1, 2.2, 1], ['H', 2.5901013112583176, 0.0, 1, 2.2, 1]]",292.218
95,"[['C', 2.3684279192344495, -0.0256435, 6, 2.55, 12], ['C', 1.3633083529532624, 0.123445, 6, 2.55, 12], ['C', 2.36409742788424, -0.0256435, 6, 2.55, 12], ['H', 2.601748918603265, 0.0646319, 1, 2.2, 1], ['H', 2.590399203722575, 0.0646319, 1, 2.2, 1], ['H', 2.0332834592108098, 0.1454, 1, 2.2, 1]]",304.452
96,"[['C', 2.3594842299436602, 0.0581757, 6, 2.55, 12], ['C', 1.3485727696267062, 0.417524, 6, 2.55, 12], ['F', 2.170638189818098, -0.165901, 9, 3.98, 19], ['F', 2.176770610610641, -0.165901, 9, 3.98, 19]]",252.077
97,"[['C', 2.8407239275439853, -0.0197761, 6, 2.55, 12], ['C', 2.3575399107659747, 0.0581757, 6, 2.55, 12], ['C', 1.3484434135285868, 0.417524, 6, 2.55, 12], ['F', 2.170638189818098, -0.165901, 9, 3.98, 19], ['F', 2.1807613149653395, -0.165901, 9, 3.98, 19], ['H', 2.6544431882724493, 0.0645728, 1, 2.2, 1]]",262.894
98,"[['C', 2.7422168891576155, -0.0325821, 6, 2.55, 12], ['C', 2.370194854367209, 0.0581757, 6, 2.55, 12], ['C', 1.3471533272071023, 0.417524, 6, 2.55, 12], ['F', 2.176770610610641, -0.165901, 9, 3.98, 19], ['F', 2.1807613149653395, -0.165901, 9, 3.98, 19], ['H', 2.4050727270144305, 0.0635831, 1, 2.2, 1]]",281.746
99,"[['C', 2.3834840652164053, -0.0221616, 6, 2.55, 12], ['C', 1.3580969634337097, 0.164588, 6, 2.55, 12], ['C', 2.3465158354270637, 0.152536, 6, 2.55, 12], ['O', 2.7046853584978154, -0.503872, 8, 3.44, 16], ['H', 2.620331571263981, 0.0647504, 1, 2.2, 1], ['H', 2.17790766700815, 0.292265, 1, 2.2, 1]]",330.796
100,"[['C', 2.3683887626058557, 0.0762137, 6, 2.55, 12], ['C', 1.3376143650036978, 0.143778, 6, 2.55, 12], ['C', 2.350060468831348, 0.00522896, 6, 2.55, 12], ['Cl', 2.9420659418153665, -0.0805741, 17, 3.16, 35], ['H', 2.606060608212749, 0.0669406, 1, 2.2, 1]]",292.051
101,"[['C', 2.9328210188947974, -0.0305028, 6, 2.55, 12], ['C', 2.3601053420649096, 0.0562603, 6, 2.55, 12], ['C', 1.3503564155857237, 0.417465, 6, 2.55, 12], ['F', 2.1789960733745706, -0.165902, 9, 3.98, 19], ['F', 2.1707507521225247, -0.165902, 9, 3.98, 19], ['H', 2.8127930747663616, 0.0637935, 1, 2.2, 1]]",256.595
102,"[['C', 2.732378331326084, -0.0488154, 6, 2.55, 12], ['C', 2.3696490661384386, 0.0562603, 6, 2.55, 12], ['C', 1.3472945340951967, 0.417465, 6, 2.55, 12], ['F', 2.1789960733745706, -0.165902, 9, 3.98, 19], ['F', 2.1790273813324714, -0.165902, 9, 3.98, 19], ['H', 2.3818913525197303, 0.0623421, 1, 2.2, 1]]",283.963
103,"[['C', 2.928198692474472, -0.0305028, 6, 2.55, 12], ['C', 2.360233014784045, 0.0562603, 6, 2.55, 12], ['C', 1.3503231088339709, 0.417465, 6, 2.55, 12], ['F', 2.1707507521225247, -0.165902, 9, 3.98, 19], ['F', 2.1790273813324714, -0.165902, 9, 3.98, 19], ['H', 2.80333694996373, 0.0637935, 1, 2.2, 1]]",256.929
104,"[['C', 2.358958757798172, -0.0232307, 6, 2.55, 12], ['C', 1.3516004393788943, 0.123661, 6, 2.55, 12], ['C', 2.3607542577456013, -0.0264338, 6, 2.55, 12], ['H', 2.579243656291025, 0.0648843, 1, 2.2, 1], ['H', 2.5929439122826015, 0.064611, 1, 2.2, 1]]",298.353
105,"[['C', 2.3666571686226416, 0.00682321, 6, 2.55, 12], ['C', 2.346934828546359, 0.193465, 6, 2.55, 12], ['C', 1.3376748657843667, 0.163422, 6, 2.55, 12], ['F', 2.7032833298822068, -0.199452, 9, 3.98, 19], ['H', 2.6373351203201536, 0.0669889, 1, 2.2, 1]]",316.222
106,"[['C', 2.3680163443055, 0.163422, 6, 2.55, 12], ['C', 1.332447095434143, 0.193465, 6, 2.55, 12], ['C', 2.3679818946704203, 0.163422, 6, 2.55, 12], ['F', 2.7032833298822068, -0.202312, 9, 3.98, 19], ['F', 2.7035774909130486, -0.202312, 9, 3.98, 19]]",335.937
107,"[['C', 2.3666121869966172, 0.00682321, 6, 2.55, 12], ['C', 1.33769987280127, 0.163422, 6, 2.55, 12], ['C', 2.3470648440563484, 0.193465, 6, 2.55, 12], ['F', 2.7035774909130486, -0.199452, 9, 3.98, 19], ['H', 2.6371709372543455, 0.0669889, 1, 2.2, 1]]",316.218
108,"[['C', 2.361819619843424, 0.167029, 6, 2.55, 12], ['N', 2.859700519043618, -0.165787, 7, 3.04, 14], ['C', 1.3482101318924138, 0.43599, 6, 2.55, 12], ['F', 2.1700613786978975, -0.164363, 9, 3.98, 19], ['F', 2.1825890141424753, -0.164363, 9, 3.98, 19]]",264.705
109,"[['C', 2.366823121241081, 0.167029, 6, 2.55, 12], ['C', 1.3522564406150837, 0.43599, 6, 2.55, 12], ['F', 2.1700613786978975, -0.164363, 9, 3.98, 19], ['F', 2.1772517563545053, -0.164363, 9, 3.98, 19]]",256.944
110,"[['C', 2.8294113726372494, 0.00928119, 6, 2.55, 12], ['C', 2.3392045773893955, 0.167029, 6, 2.55, 12], ['C', 1.3543224671825649, 0.43599, 6, 2.55, 12], ['F', 2.1825890141424753, -0.164363, 9, 3.98, 19], ['F', 2.1772517563545053, -0.164363, 9, 3.98, 19], ['H', 2.7159749877883517, 0.0673064, 1, 2.2, 1]]",276.986
111,"[['C', 2.3727849066803612, 0.0565419, 6, 2.55, 12], ['C', 2.8038742615035854, -0.0294174, 6, 2.55, 12], ['C', 1.3537018195617654, 0.417478, 6, 2.55, 12], ['F', 2.1801393324070366, -0.165902, 9, 3.98, 19], ['F', 2.170240850725775, -0.165902, 9, 3.98, 19], ['H', 2.517437710915055, 0.0641373, 1, 2.2, 1]]",271.717
112,"[['C', 2.7625610390238857, -0.050004, 6, 2.55, 12], ['C', 2.3719529037124234, 0.0565419, 6, 2.55, 12], ['C', 1.3513990081392064, 0.417478, 6, 2.55, 12], ['F', 2.1801393324070366, -0.165902, 9, 3.98, 19], ['F', 2.173689396323743, -0.165902, 9, 3.98, 19], ['H', 2.444679212298574, 0.0623054, 1, 2.2, 1]]",278.659
113,"[['C', 2.367421236316982, 0.0565419, 6, 2.55, 12], ['C', 1.3553160632394363, 0.417478, 6, 2.55, 12], ['F', 2.170240850725775, -0.165902, 9, 3.98, 19], ['F', 2.173689396323743, -0.165902, 9, 3.98, 19]]",250.786
114,"[['C', 2.365001798718878, -0.0261535, 6, 2.55, 12], ['C', 1.351831013534206, 0.123421, 6, 2.55, 12], ['C', 2.362797746117101, -0.0261535, 6, 2.55, 12], ['H', 2.594198047573141, 0.0646197, 1, 2.2, 1], ['H', 2.594575848727878, 0.0646197, 1, 2.2, 1]]",300.06
115,"[['C', 2.3633554089660835, -0.0258952, 6, 2.55, 12], ['C', 1.3496235689272518, 0.123439, 6, 2.55, 12], ['C', 2.363318989146935, -0.0258952, 6, 2.55, 12], ['H', 2.5919319796169185, 0.0646287, 1, 2.2, 1], ['H', 2.5978472788988825, 0.0646287, 1, 2.2, 1]]",296.626
116,"[['C', 2.361179925954905, 0.0555846, 6, 2.55, 12], ['C', 2.8805048816926484, -0.0500776, 6, 2.55, 12], ['C', 1.3524719443360695, 0.417442, 6, 2.55, 12], ['F', 2.1796800115804706, -0.165902, 9, 3.98, 19], ['F', 2.1706486769951647, -0.165902, 9, 3.98, 19], ['H', 2.689727256012444, 0.0623044, 1, 2.2, 1]]",261.009
117,"[['C', 2.739635002946886, -0.0361378, 6, 2.55, 12], ['C', 2.3729079631588506, 0.0555846, 6, 2.55, 12], ['C', 1.3470440149465823, 0.417442, 6, 2.55, 12], ['F', 2.1796800115804706, -0.165902, 9, 3.98, 19], ['F', 2.177284438310788, -0.165902, 9, 3.98, 19], ['H', 2.4125482195042807, 0.0631114, 1, 2.2, 1]]",283.77
118,"[['C', 2.3616426963886106, 0.0555846, 6, 2.55, 12], ['C', 1.3529305561253109, 0.417442, 6, 2.55, 12], ['F', 2.1706486769951647, -0.165902, 9, 3.98, 19], ['F', 2.177284438310788, -0.165902, 9, 3.98, 19], ['H', 2.935784805084637, 0.0623044, 1, 2.2, 1]]",253.606
119,"[['C', 2.3544270480239686, -0.0257898, 6, 2.55, 12], ['C', 1.3425167708424481, 0.123441, 6, 2.55, 12], ['C', 2.3568551301634466, -0.0257898, 6, 2.55, 12], ['H', 2.585670466501588, 0.06463, 1, 2.2, 1], ['H', 2.588664832896947, 0.06463, 1, 2.2, 1]]",281.255
120,"[['C', 2.3598449995740984, -0.0261819, 6, 2.55, 12], ['C', 1.3470468200188146, 0.12342, 6, 2.55, 12], ['C', 2.360322500926566, -0.0261819, 6, 2.55, 12], ['H', 2.5941599035514127, 0.0646193, 1, 2.2, 1], ['H', 2.591133804235627, 0.0646193, 1, 2.2, 1]]",294.966
121,"[['C', 2.3603702085316938, -0.0261007, 6, 2.55, 12], ['C', 1.3473689010673366, 0.123422, 6, 2.55, 12], ['C', 2.3599332261476347, -0.0261007, 6, 2.55, 12], ['H', 2.594868464909619, 0.0646204, 1, 2.2, 1], ['H', 2.592128333057146, 0.0646204, 1, 2.2, 1]]",293.943
122,"[['C', 2.952017009349843, 0.00103415, 6, 2.55, 12], ['C', 2.9040852547823883, 0.13174, 6, 2.55, 12], ['O', 2.2518900945916522, -0.405681, 8, 3.44, 16], ['C', 1.350575694307056, 0.575248, 6, 2.55, 12], ['F', 2.1695710502366103, -0.132811, 9, 3.98, 19], ['F', 2.17423188113222, -0.132811, 9, 3.98, 19], ['H', 2.4063620123115395, 0.0672538, 1, 2.2, 1]]",258.159
123,"[['C', 2.9916347673092067, 0.00103415, 6, 2.55, 12], ['C', 2.8814449016981127, 0.13174, 6, 2.55, 12], ['O', 2.250193388984242, -0.405681, 8, 3.44, 16], ['C', 1.3492457591836389, 0.575248, 6, 2.55, 12], ['F', 2.1695710502366103, -0.132811, 9, 3.98, 19], ['F', 2.1765835454045988, -0.132811, 9, 3.98, 19], ['H', 2.5400955424453304, 0.0672538, 1, 2.2, 1]]",261.781
124,"[['O', 2.16309723328893, -0.405681, 8, 3.44, 16], ['C', 1.3334160703390805, 0.575248, 6, 2.55, 12], ['F', 2.17423188113222, -0.132811, 9, 3.98, 19], ['F', 2.1765835454045988, -0.132811, 9, 3.98, 19]]",259.936
125,"[['O', 2.1691273943289384, -0.405739, 8, 3.44, 16], ['C', 1.3320310884852111, 0.575247, 6, 2.55, 12], ['F', 2.17186160830464, -0.132811, 9, 3.98, 19], ['F', 2.179078575841364, -0.132811, 9, 3.98, 19]]",259.937
126,"[['C', 2.99229588354503, -0.0161721, 6, 2.55, 12], ['C', 2.970803940193792, 0.130224, 6, 2.55, 12], ['O', 2.250809102642507, -0.405739, 8, 3.44, 16], ['C', 1.353085693420394, 0.575247, 6, 2.55, 12], ['F', 2.17186160830464, -0.132811, 9, 3.98, 19], ['F', 2.1703140609894436, -0.132811, 9, 3.98, 19], ['H', 2.360874953716916, 0.0655183, 1, 2.2, 1]]",251.367
127,"[['C', 2.7577922740647396, 0.130224, 6, 2.55, 12], ['O', 2.2469398230800146, -0.405739, 8, 3.44, 16], ['C', 1.3446438312709568, 0.575247, 6, 2.55, 12], ['F', 2.179078575841364, -0.132811, 9, 3.98, 19], ['F', 2.1703140609894436, -0.132811, 9, 3.98, 19], ['H', 2.8710458609116825, 0.0655183, 1, 2.2, 1]]",264.353
128,"[['C', 2.357103377707364, 0.0335213, 6, 2.55, 12], ['C', 1.3467575439788682, 0.129808, 6, 2.55, 12], ['C', 2.353844269707101, -0.0259902, 6, 2.55, 12], ['C', 2.845643067953107, 0.0752927, 6, 2.55, 12], ['H', 2.573290778239486, 0.064622, 1, 2.2, 1], ['H', 2.4217126316882176, 0.0428052, 1, 2.2, 1]]",293.882
129,"[['C', 2.3659901758563686, -0.0259902, 6, 2.55, 12], ['C', 1.3693894575006131, 0.129808, 6, 2.55, 12], ['C', 2.3587370596449975, 0.0335213, 6, 2.55, 12], ['C', 2.8375192004474283, 0.0752927, 6, 2.55, 12], ['O', 2.8517481029461473, -0.480383, 8, 3.44, 16], ['H', 2.587702463224131, 0.064622, 1, 2.2, 1], ['H', 2.6175076711250433, 0.0428052, 1, 2.2, 1], ['H', 1.9275084515576086, 0.295061, 1, 2.2, 1]]",309.345
130,"[['B', 1.4408284194487433, 0.0, 5, 2.04, 11], ['F', 2.318057284713783, 0.0, 9, 3.98, 19], ['F', 2.293805642620373, 0.0, 9, 3.98, 19], ['F', 2.2930643752178885, 0.0, 9, 3.98, 19], ['C', 2.8417755720737015, 0.0, 6, 2.55, 12], ['H', 2.305154006591577, 0.0, 1, 2.2, 1], ['H', 1.897536617375201, 0.0, 1, 2.2, 1]]",335.31
131,"[['B', 1.3676094700137527, 0.0, 5, 2.04, 11], ['F', 2.318057284713783, 0.0, 9, 3.98, 19], ['F', 2.313410698244424, 0.0, 9, 3.98, 19], ['F', 2.3115988487094343, 0.0, 9, 3.98, 19]]",351.972
132,"[['B', 1.4116660241177186, 0.0, 5, 2.04, 11], ['F', 2.293805642620373, 0.0, 9, 3.98, 19], ['F', 2.313410698244424, 0.0, 9, 3.98, 19], ['F', 2.299295493930873, 0.0, 9, 3.98, 19], ['C', 2.8944111046150307, 0.0, 6, 2.55, 12], ['H', 2.3213162432382526, 0.0, 1, 2.2, 1], ['H', 2.575874966797829, 0.0, 1, 2.2, 1]]",350.876
133,"[['B', 1.429464631901639, 0.0, 5, 2.04, 11], ['F', 2.2930643752178885, 0.0, 9, 3.98, 19], ['F', 2.3115988487094343, 0.0, 9, 3.98, 19], ['F', 2.299295493930873, 0.0, 9, 3.98, 19], ['C', 2.872496729780308, 0.0, 6, 2.55, 12], ['H', 2.1383972292246045, 0.0, 1, 2.2, 1], ['H', 2.1428839098915686, 0.0, 1, 2.2, 1]]",347.501
134,"[['C', 2.357501882456858, 0.0106412, 6, 2.55, 12], ['C', 1.3490924844694268, 0.126239, 6, 2.55, 12], ['C', 2.366845308460819, -0.0245212, 6, 2.55, 12], ['H', 2.62135992995014, 0.0675494, 1, 2.2, 1], ['H', 2.6003030848498656, 0.0646708, 1, 2.2, 1]]",301.635
135,"[['N', 2.666180517754338, -0.279153, 7, 3.04, 14], ['C', 2.3617980041167397, 0.0694147, 6, 2.55, 12], ['C', 1.3581884156956618, 0.147207, 6, 2.55, 12], ['C', 2.3647542889776543, 0.0106412, 6, 2.55, 12], ['H', 2.204645226380073, 0.155215, 1, 2.2, 1], ['H', 2.615145937327399, 0.0675494, 1, 2.2, 1]]",322.809
136,"[['C', 2.3707705024688934, -0.0247173, 6, 2.55, 12], ['C', 1.355064753773175, 0.123517, 6, 2.55, 12], ['C', 2.368633939487438, -0.0247173, 6, 2.55, 12], ['H', 2.604101688304054, 0.0646684, 1, 2.2, 1], ['H', 2.5997476841635376, 0.0646684, 1, 2.2, 1]]",313.725
137,"[['C', 2.3614567896547523, -0.0255389, 6, 2.55, 12], ['C', 2.3472556982295947, 0.00459284, 6, 2.55, 12], ['C', 1.339861094203861, 0.125607, 6, 2.55, 12], ['H', 2.607620225641256, 0.0646331, 1, 2.2, 1], ['H', 2.595386770282077, 0.0669159, 1, 2.2, 1]]",286.511
138,"[['C', 2.3505376384725944, 0.015273, 6, 2.55, 12], ['C', 1.3503750174818983, 0.126864, 6, 2.55, 12], ['C', 2.3614715511734112, -0.02622, 6, 2.55, 12], ['H', 2.599978056713731, 0.0682833, 1, 2.2, 1], ['H', 2.5968449099265825, 0.0646137, 1, 2.2, 1]]",296.957
139,"[['C', 2.9480862993210475, -0.0474088, 6, 2.55, 12], ['C', 2.364639298771579, 0.0549814, 6, 2.55, 12], ['C', 1.3538339535429003, 0.417423, 6, 2.55, 12], ['F', 2.168256722738073, -0.165903, 9, 3.98, 19], ['F', 2.1786850535718454, -0.165903, 9, 3.98, 19], ['H', 2.81978829063028, 0.06239, 1, 2.2, 1]]",255.402
140,"[['C', 2.940308742032467, -0.0474088, 6, 2.55, 12], ['C', 2.3639723158904795, 0.0549814, 6, 2.55, 12], ['C', 1.3538934682353485, 0.417423, 6, 2.55, 12], ['F', 2.168256722738073, -0.165903, 9, 3.98, 19], ['F', 2.1788340846043988, -0.165903, 9, 3.98, 19], ['H', 2.8064966712461086, 0.06239, 1, 2.2, 1]]",255.616
141,"[['C', 2.740116555634954, -0.0474088, 6, 2.55, 12], ['C', 2.372550090965384, 0.0549814, 6, 2.55, 12], ['C', 1.3501432196327479, 0.417423, 6, 2.55, 12], ['F', 2.1786850535718454, -0.165903, 9, 3.98, 19], ['F', 2.1788340846043988, -0.165903, 9, 3.98, 19], ['H', 2.387232035002799, 0.06239, 1, 2.2, 1]]",284.298
142,"[['C', 2.357503006780418, -0.0259213, 6, 2.55, 12], ['C', 1.3464635583673117, 0.123427, 6, 2.55, 12], ['C', 2.3582382510370636, -0.0259213, 6, 2.55, 12], ['H', 2.5898176373131774, 0.0646226, 1, 2.2, 1], ['H', 2.5898565630554526, 0.0646226, 1, 2.2, 1]]",291.225
143,"[['C', 2.3692781592053893, 0.145626, 6, 2.55, 12], ['N', 2.8427668422088326, -0.228442, 7, 3.04, 14], ['C', 1.3482775939296834, 0.434278, 6, 2.55, 12], ['F', 2.17666711973577, -0.16442, 9, 3.98, 19], ['F', 2.1727620961389698, -0.16442, 9, 3.98, 19]]",264.957
144,"[['C', 2.729374947622975, -0.0315321, 6, 2.55, 12], ['C', 2.3744014338780266, 0.145626, 6, 2.55, 12], ['C', 1.3535312621265445, 0.434278, 6, 2.55, 12], ['F', 2.17666711973577, -0.16442, 9, 3.98, 19], ['F', 2.176591119223239, -0.16442, 9, 3.98, 19], ['H', 2.3927105421191275, 0.0638308, 1, 2.2, 1]]",284.461
145,"[['C', 2.3693748969014043, 0.145626, 6, 2.55, 12], ['N', 2.844867110421173, -0.228442, 7, 3.04, 14], ['C', 1.3476767153084406, 0.434278, 6, 2.55, 12], ['F', 2.1727620961389698, -0.16442, 9, 3.98, 19], ['F', 2.176591119223239, -0.16442, 9, 3.98, 19]]",264.877
146,"[['C', 2.3692781592053893, 0.145626, 6, 2.55, 12], ['N', 2.8427668422088326, -0.228442, 7, 3.04, 14], ['C', 1.3482775939296834, 0.434278, 6, 2.55, 12], ['F', 2.17666711973577, -0.16442, 9, 3.98, 19], ['F', 2.1727620961389698, -0.16442, 9, 3.98, 19]]",264.957
147,"[['C', 2.729374947622975, -0.0315321, 6, 2.55, 12], ['C', 2.3744014338780266, 0.145626, 6, 2.55, 12], ['C', 1.3535312621265445, 0.434278, 6, 2.55, 12], ['F', 2.17666711973577, -0.16442, 9, 3.98, 19], ['F', 2.176591119223239, -0.16442, 9, 3.98, 19], ['H', 2.3927105421191275, 0.0638308, 1, 2.2, 1]]",284.461
148,"[['C', 2.3693748969014043, 0.145626, 6, 2.55, 12], ['N', 2.844867110421173, -0.228442, 7, 3.04, 14], ['C', 1.3476767153084406, 0.434278, 6, 2.55, 12], ['F', 2.1727620961389698, -0.16442, 9, 3.98, 19], ['F', 2.176591119223239, -0.16442, 9, 3.98, 19]]",264.877
149,"[['C', 2.3549634044276426, -0.025752, 6, 2.55, 12], ['C', 1.3424983564595383, 0.123442, 6, 2.55, 12], ['C', 2.355897166777774, -0.025752, 6, 2.55, 12], ['H', 2.5868014190599977, 0.0646305, 1, 2.2, 1], ['H', 2.589016240723553, 0.0646305, 1, 2.2, 1]]",281.331
